id,user_id,job_title,is role specific?,is resume specific?,question_type,question,description,Answer Prompt,Answer Function,Scoring Prompt,Scoring Function,company_name,created_at,updated_at
4597,,Manager,Yes,No,role specific questions,Can you talk about a time when you had to make a difficult ethical decision as a manager?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4598,,Childcare Worker,Yes,No,role specific questions,Can you tell me about your experience working with children?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4599,,Childcare Worker,Yes,No,role specific questions,How do you handle discipline and behavior management with children?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4600,,Childcare Worker,Yes,No,role specific questions,What are some creative activities you enjoy doing with the children in your care?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4601,,Childcare Worker,Yes,No,role specific questions,Have you ever had to handle an emergency situation while working with children? How did you handle it?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4602,,Childcare Worker,Yes,No,role specific questions,How do you communicate with parents about their child's progress and behavior?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4603,,Childcare Worker,Yes,No,role specific questions,How do you ensure a safe and healthy environment for the children in your care?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4604,,Childcare Worker,Yes,No,role specific questions,Can you provide an example of a time when you had to mediate a conflict between children?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4605,,Childcare Worker,Yes,No,role specific questions,How do you handle a child who is having separation anxiety from their parents?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4606,,Childcare Worker,Yes,No,role specific questions,What is your approach to planning and implementing daily routines for children?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4607,,Childcare Worker,Yes,No,role specific questions,How do you differentiate your care and attention for children of different age groups?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4608,,Childcare Worker,Yes,No,role specific questions,What training or certifications do you have related to childcare?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4609,,Childcare Worker,Yes,No,role specific questions,How do you stay up to date on best practices in childcare and early childhood education?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4610,,Childcare Worker,Yes,No,role specific questions,Can you give an example of a creative solution you implemented to solve a problem with a child?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4611,,Childcare Worker,Yes,No,role specific questions,How do you handle cultural or linguistic differences between yourself and the children in your care?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4612,,Childcare Worker,Yes,No,role specific questions,What is your approach to promoting social and emotional development in children?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4613,,Childcare Worker,Yes,No,role specific questions,How do you handle a child who is displaying challenging behaviors?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4614,,Childcare Worker,Yes,No,role specific questions,Can you describe a time when you had to adapt your caregiving approach to accommodate a child's special needs?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4615,,Childcare Worker,Yes,No,role specific questions,How do you handle confidential information about the children and families you work with?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4616,,Childcare Worker,Yes,No,role specific questions,"What is your approach to collaborating with other childcare professionals, such as teachers or therapists?",,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4617,,Childcare Worker,Yes,No,role specific questions,How do you prioritize the needs of multiple children in your care?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4618,,Childcare Worker,Yes,No,role specific questions,Can you provide an example of a time when you had to respond to a medical emergency while caring for a child?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4619,,Childcare Worker,Yes,No,role specific questions,How do you handle working with children who come from traumatic backgrounds?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4620,,Childcare Worker,Yes,No,role specific questions,What is your approach to promoting a sense of independence and autonomy in the children you care for?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4621,,Childcare Worker,Yes,No,role specific questions,How do you handle a situation where a child is being bullied by their peers?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4622,,Childcare Worker,Yes,No,role specific questions,Can you describe a time when you had to advocate for a child with their parents or other caregivers?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4623,,Childcare Worker,Yes,No,role specific questions,How do you handle disagreements with parents or other caregivers about the care of a child?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4624,,Childcare Worker,Yes,No,role specific questions,What is your approach to fostering a sense of community and belonging among the children in your care?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4625,,Childcare Worker,Yes,No,role specific questions,How do you handle a child who is experiencing emotional distress or trauma?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4626,,Childcare Worker,Yes,No,role specific questions,Can you provide an example of a time when you had to document and report concerning behavior from a child?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4627,,Childcare Worker,Yes,No,role specific questions,How do you support children in developing their problem-solving and conflict resolution skills?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4628,,Computer User Support Specialist,Yes,No,role specific questions,Can you walk me through your experience in troubleshooting hardware issues?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4629,,Computer User Support Specialist,Yes,No,role specific questions,How do you prioritize and manage multiple user support requests simultaneously?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4630,,Computer User Support Specialist,Yes,No,role specific questions,Can you provide an example of a time you resolved a complex software issue for a user?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4631,,Computer User Support Specialist,Yes,No,role specific questions,How do you stay current with technological advancements in the field of user support?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4632,,Computer User Support Specialist,Yes,No,role specific questions,Explain a situation where you had to troubleshoot a network connectivity issue. How did you resolve it?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4633,,Computer User Support Specialist,Yes,No,role specific questions,What steps do you take to ensure user data privacy and security when providing support?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4634,,Computer User Support Specialist,Yes,No,role specific questions,How do you handle difficult or angry users in a professional manner?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4635,,Computer User Support Specialist,Yes,No,role specific questions,Can you explain the process you follow when setting up a new user's computer?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4636,,Computer User Support Specialist,Yes,No,role specific questions,Describe a time when you had to escalate a user support issue to a higher level of support. How did you handle it?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4637,,Computer User Support Specialist,Yes,No,role specific questions,How do you document and track user support issues and resolutions?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4638,,Computer User Support Specialist,Yes,No,role specific questions,"Have you ever had to train a user on how to use a specific software or hardware? If so, how did you approach it?",,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4639,,Computer User Support Specialist,Yes,No,role specific questions,How do you approach troubleshooting a software issue when you are unfamiliar with the program?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4640,,Computer User Support Specialist,Yes,No,role specific questions,Explain a time when you had to work with a vendor to resolve a user support issue. How did you ensure a timely resolution?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4641,,Computer User Support Specialist,Yes,No,role specific questions,What steps do you take to prevent user support issues from reoccurring?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4642,,Computer User Support Specialist,Yes,No,role specific questions,Can you discuss a time when you had to troubleshoot a user support issue remotely? What tools did you use?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4643,,Computer User Support Specialist,Yes,No,role specific questions,How do you handle user support requests that come in outside of normal business hours?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4644,,Computer User Support Specialist,Yes,No,role specific questions,Describe a situation where you had to communicate technical information to a non-technical user. How did you ensure they understood?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4645,,Computer User Support Specialist,Yes,No,role specific questions,What role do user surveys play in your approach to improving user support services?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4646,,Computer User Support Specialist,Yes,No,role specific questions,How do you approach training new employees on company-specific software and hardware systems?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4647,,Computer User Support Specialist,Yes,No,role specific questions,Explain a time when you had to recover lost user data. What steps did you take?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4648,,Computer User Support Specialist,Yes,No,role specific questions,How do you ensure that user support documentation is up to date and accurate?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4649,,Computer User Support Specialist,Yes,No,role specific questions,Can you discuss a time when you had to troubleshoot a compatibility issue between software and hardware? How did you resolve it?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4650,,Computer User Support Specialist,Yes,No,role specific questions,What measures do you take to ensure user support requests are resolved within a timely manner?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4651,,Computer User Support Specialist,Yes,No,role specific questions,Describe a time when you had to support a user with a mobile device connectivity issue. How did you troubleshoot it?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4652,,Computer User Support Specialist,Yes,No,role specific questions,How do you handle user support requests that require on-site assistance?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4653,,Computer User Support Specialist,Yes,No,role specific questions,What steps do you take to maintain technical proficiency in a constantly evolving field?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4654,,Computer User Support Specialist,Yes,No,role specific questions,Can you discuss a time when you had to assist a user with setting up and troubleshooting a virtual meeting software? What challenges did you face?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4655,,Computer User Support Specialist,Yes,No,role specific questions,Explain a situation where you had to troubleshoot a user support issue that was impacting multiple users. How did you prioritize and resolve it?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4656,,Computer User Support Specialist,Yes,No,role specific questions,How do you approach user support for employees working remotely or in different time zones?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4657,,Computer User Support Specialist,Yes,No,role specific questions,Describe a time when you had to troubleshoot a user support issue that required collaboration with other IT departments. How did you coordinate the efforts?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4658,,Computer User Support Specialist,Yes,No,role specific questions,What role do user support metrics play in evaluating the effectiveness of your support services?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4659,,Police Officer,Yes,No,role specific questions,Can you tell us about your experience in law enforcement?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
4660,,Police Officer,Yes,No,role specific questions,How do you handle high-stress situations?,,,,,,,2024-06-20 11:36:08,2024-06-20 11:36:08
